uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
UEI-IMD-FL-2015-0094,chennai,Tamil Nadu,2015-11-17,1,13.08784,80.27847,2,167.9,222.3,384.5,15.950000000000001,10.4,30.8,,,15.0,0.901,46,30,0.0,11.0
UEI-IMD-FL-2015-0095,ariyalur,Tamil Nadu,2015-11-22,1,11.13849,79.07556,0,27.999999999999996,92.8,447.49999999999994,15.72,13.2,1.0,3.88,-80.0,80.0,1.081,11,9,0.0,13.0
UEI-IMD-FL-2015-0095,coimbatore,Tamil Nadu,2015-11-22,1,11.00555,76.96612,0,49.10000000000001,110.2,155.6,16.42,2.0,2.2,2.25,-64.9,422.0,0.811,27,21,0.0,13.0
UEI-IMD-FL-2015-0095,chennai,Tamil Nadu,2015-11-22,1,13.08784,80.27847,2,51.1,224.3,416.40000000000003,14.1,14.6,1.4,,,15.0,0.901,47,30,0.0,11.0
UEI-IMD-FL-2015-0095,dharmapuri,Tamil Nadu,2015-11-22,1,12.1277,78.15794,0,19.7,133.09999999999997,322.0,12.29,5.4,4.8,0.75,-93.7,467.0,1.171,12,9,0.0,11.0
UEI-IMD-FL-2015-0096,chennai,Tamil Nadu,2015-11-27,1,13.08784,80.27847,2,5.1,59.199999999999996,290.9,20.71,0.4,17.5,,,15.0,0.901,48,30,0.0,11.0
UEI-IMD-FL-2015-0097,coimbatore,Tamil Nadu,2015-11-30,1,11.00555,76.96612,0,2.3,6.7,79.4,24.2,8.2,2.4,2.47,76.4,422.0,0.811,28,21,0.0,11.0
UEI-IMD-FL-2015-0097,dharmapuri,Tamil Nadu,2015-11-30,1,12.1277,78.15794,0,19.8,30.0,125.4,21.89,22.4,89.0,3.68,247.2,467.0,1.171,13,9,0.0,11.0
UEI-IMD-FL-2015-0097,chennai,Tamil Nadu,2015-11-30,1,13.08784,80.27847,2,17.9,37.599999999999994,234.00000000000003,23.34,48.8,57.9,,,15.0,0.901,49,30,0.0,11.0
UEI-IMD-FL-2015-0097,ariyalur,Tamil Nadu,2015-11-30,1,11.13849,79.07556,0,8.2,23.799999999999997,87.7,21.2,17.3,28.1,2.56,-44.1,80.0,1.081,12,9,0.0,11.0
UEI-IMD-FL-2015-0064,alappuzha,Kerala,2015-12-07,1,9.49004,76.3264,0,15.8,63.400000000000006,79.39999999999999,17.35,19.5,4.1,1.32,9.1,7.0,0.631,85,33,0.0,171.0
UEI-IMD-FL-2015-0098,dharmapuri,Tamil Nadu,2015-12-07,1,12.1277,78.15794,0,3.0,139.20000000000002,169.20000000000002,11.05,0.1,0.0,0.47,-87.2,467.0,1.171,14,9,0.0,11.0
UEI-IMD-FL-2015-0098,coimbatore,Tamil Nadu,2015-12-07,1,11.00555,76.96612,0,11.1,51.599999999999994,58.3,14.45,4.1,0.0,1.28,-48.2,422.0,0.811,29,21,0.0,11.0
UEI-IMD-FL-2015-0098,ariyalur,Tamil Nadu,2015-12-07,1,11.13849,79.07556,0,55.4,115.9,139.7,7.14,11.5,0.2,9.91,287.1,80.0,1.081,13,9,0.0,11.0
UEI-IMD-FL-2015-0098,chennai,Tamil Nadu,2015-12-07,1,13.08784,80.27847,2,39.3,181.4,219.0,11.5,1.9,17.8,,,15.0,0.901,50,30,0.0,11.0
UEI-IMD-FL-2016-0005,changlang,Arunachal Pradesh,2016-04-23,1,27.13177,95.73486,0,125.0,227.3,361.9,13.260000000000002,23.9,1.9,189.55,69.3,367.0,21.802,18,15,0.0,318.0
UEI-IMD-FL-2016-0010,dhubri,Assam,2016-04-23,1,26.01856,89.98564,0,24.700000000000003,56.1,63.199999999999996,19.41,1.6,0.0,29106.19,57.4,34.0,0.901,73,36,0.0,235.0
UEI-IMD-FL-2016-0023,araria,Bihar,2016-05-17,1,26.14934,87.51323,0,13.600000000000001,58.1,128.79999999999998,29.01,5.2,20.5,11.71,10.4,53.0,0.36,35,22,0.0,298.0
UEI-IMD-FL-2016-0023,bhagalpur,Bihar,2016-05-17,1,25.24446,86.97183,0,0.0,4.5,7.8,38.55,2.1,3.1,1.75,0.0,51.0,1.532,47,31,0.0,298.0
UEI-IMD-FL-2016-0091,gondia,Maharashtra,2016-05-20,1,21.46026,80.19205,0,2.4,2.4,2.6999999999999997,55.03999999999999,0.0,0.0,0.06,0.0,319.0,1.441,26,19,0.0,654.0
UEI-IMD-FL-2016-0091,bhandara,Maharashtra,2016-05-20,1,21.16817,79.64885,0,0.0,0.0,2.4,58.06999999999999,2.9,0.0,0.03,0.0,257.0,0.27,47,26,0.0,654.0
UEI-IMD-FL-2016-0038,ahmedabad,Gujarat,2016-05-31,1,23.02579,72.58727,0,0.1,0.1,0.1,55.54,0.0,0.0,1.4,0.0,53.0,0.631,43,26,0.0,353.0
UEI-IMD-FL-2016-0038,amreli,Gujarat,2016-05-31,1,21.59983,71.21169,1,0.0,1.0,1.0,51.02,0.0,0.0,0.0,,123.0,0.721,29,20,0.0,353.0
UEI-IMD-FL-2016-0038,bharuch,Gujarat,2016-05-31,1,21.69482,72.9805,0,0.0,0.0,0.0,50.339999999999996,0.0,0.0,0.06,100.0,15.0,1.441,42,24,0.0,978.0
UEI-IMD-FL-2016-0038,bhavnagar,Gujarat,2016-05-31,1,21.76287,72.15331,0,0.0,0.2,0.2,49.449999999999996,0.0,0.0,0.5,0.0,23.0,1.171,30,21,0.0,353.0
UEI-IMD-FL-2016-0038,botad,Gujarat,2016-05-31,1,22.16917,71.66671,0,0.1,0.7999999999999999,0.7999999999999999,59.88999999999999,0.0,0.0,0.28,0.0,88.0,0.541,20,13,0.0,353.0
UEI-IMD-FL-2016-0038,dangs,Gujarat,2016-05-31,1,26.31191,84.60651,0,12.4,19.0,22.800000000000004,38.54,1.0,0.4,0.22,83.3,67.0,0.36,20,13,0.0,978.0
UEI-IMD-FL-2016-0038,dahod,Gujarat,2016-05-31,1,23.03621,77.48981,1,0.0,0.0,0.0,63.78,0.0,0.0,0.0,,465.0,1.532,12,8,0.0,978.0
UEI-IMD-FL-2016-0032,bastar,Chhattisgarh,2016-06-01,1,23.23142,80.60603,0,0.0,6.1,6.6,52.95,0.0,0.0,0.16,0.0,583.0,4.234,8,8,0.0,257.0
UEI-IMD-FL-2016-0050,anantnag,Jammu and Kashmir,2016-06-06,1,33.73068,75.15418,0,1.4,1.7,22.199999999999996,36.44,0.8,0.5,2.87,-3.4,1602.0,8.108,28,17,0.0,257.0
UEI-IMD-FL-2016-0080,alappuzha,Kerala,2016-06-15,1,9.49004,76.3264,0,35.6,155.70000000000002,296.1,17.35,11.6,19.0,3.38,-16.3,7.0,0.631,86,33,0.0,190.0
UEI-IMD-FL-2016-0013,barpeta,Assam,2016-06-18,1,26.32293,91.00632,0,58.7,96.4,149.2,23.240000000000002,6.4,4.1,27.64,69.6,46.0,0.36,82,34,0.0,291.0
UEI-IMD-FL-2016-0013,baksa,Assam,2016-06-18,1,28.7643,78.00321,0,7.9,26.0,32.900000000000006,41.900000000000006,0.6,1.0,0.16,0.0,217.0,0.541,28,17,0.0,291.0
UEI-IMD-FL-2016-0013,dhemaji,Assam,2016-06-18,1,27.48333,94.58333,0,40.0,87.9,131.39999999999998,23.01,18.6,28.5,18.14,95.9,109.0,1.081,119,32,0.0,269.0
UEI-IMD-FL-2016-0085,bhopal,Madhya Pradesh,2016-06-29,1,23.25469,77.40289,0,47.3,96.70000000000002,126.70000000000002,25.740000000000002,4.4,3.4,1.19,13.3,525.0,1.982,36,19,0.0,1422.0
UEI-IMD-FL-2016-0122,ayodhya,Uttar Pradesh,2016-06-30,1,21.63333,86.6,0,24.3,66.8,129.9,26.72,3.5,16.8,12.03,36.4,53.0,1.712,42,28,0.0,686.0
UEI-IMD-FL-2016-0122,azamgarh,Uttar Pradesh,2016-06-30,1,26.06832,83.18358,0,12.1,40.5,99.8,34.669999999999995,0.3,3.1,13.93,0.7,81.0,0.27,43,30,0.0,686.0
UEI-IMD-FL-2016-0122,bahraich,Uttar Pradesh,2016-06-30,1,27.57429,81.59474,0,11.5,25.799999999999997,89.0,32.62,26.9,66.0,0.66,-8.3,128.0,0.27,55,33,0.0,686.0
UEI-IMD-FL-2016-0122,deoria,Uttar Pradesh,2016-06-30,1,26.50167,83.77936,0,4.2,31.099999999999998,106.4,32.97,4.3,1.8,0.05,-54.5,77.0,0.09,44,27,0.0,1709.0
UEI-IMD-FL-2016-0122,gorakhpur,Uttar Pradesh,2016-06-30,1,19.23351,83.10413,0,57.599999999999994,131.79999999999998,171.89999999999998,21.349999999999998,36.4,20.2,3.09,15350.0,858.0,6.757,55,32,0.0,1709.0
UEI-IMD-FL-2016-0122,basti,Uttar Pradesh,2016-06-30,1,20.25185,84.38419,0,16.3,49.99999999999999,107.10000000000002,22.87,8.9,35.2,0.03,0.0,636.0,5.045,45,25,0.0,686.0
UEI-IMD-FL-2016-0122,gonda,Uttar Pradesh,2016-06-30,1,21.64469,84.54816,0,4.800000000000001,35.300000000000004,79.1,29.08,3.3,36.6,0.22,-12.0,321.0,6.937,53,31,0.0,686.0
UEI-IMD-FL-2016-0122,ballia,Uttar Pradesh,2016-06-30,1,25.42139,86.31445,0,6.7,42.5,131.0,32.150000000000006,2.2,5.8,0.22,-35.3,43.0,0.45,52,31,0.0,1709.0
UEI-IMD-FL-2016-0095,ahmednagar,Maharashtra,2016-06-30,1,23.59893,72.96602,0,29.9,35.0,41.4,33.39,0.1,5.1,0.11,120.0,145.0,2.432,28,19,0.0,751.0
UEI-IMD-FL-2016-0129,chamoli,Uttarakhand,2016-07-02,1,30.40271,79.33303,0,49.6,97.30000000000001,122.30000000000001,21.16,21.1,28.7,93.41,109.9,1102.0,40.18,22,15,0.0,1114.0
UEI-IMD-FL-2016-0014,barpeta,Assam,2016-07-02,1,26.32293,91.00632,0,28.0,83.2,162.2,24.430000000000003,63.1,44.5,50.52,128.9,46.0,0.36,83,35,0.0,13.0
UEI-IMD-FL-2016-0055,chatra,Jharkhand,2016-07-02,1,24.20645,84.87085,0,1.4,18.2,73.10000000000002,33.62,37.4,82.0,0.02,0.0,438.0,1.622,3,2,0.0,3286.0
UEI-IMD-FL-2016-0041,chamba,Himachal Pradesh,2016-07-02,1,32.55531,76.12647,0,25.5,50.199999999999996,73.1,28.36,19.8,3.1,3.09,2.0,946.0,24.685,51,25,0.0,329.0
UEI-IMD-FL-2016-0087,bhind,Madhya Pradesh,2016-07-06,1,26.56671,78.78728,0,38.0,45.1,73.9,29.57,2.9,6.3,1.16,75.8,155.0,0.36,12,11,0.0,7652.0
UEI-IMD-FL-2016-0088,damoh,Madhya Pradesh,2016-07-07,1,23.83312,79.4419,0,208.60000000000002,293.0,347.4,16.150000000000002,51.0,10.2,3.44,3027.3,377.0,0.811,16,14,0.0,3597.0
UEI-IMD-FL-2016-0088,bhopal,Madhya Pradesh,2016-07-07,1,23.25469,77.40289,0,65.6,105.9,186.6,17.32,25.5,54.0,2.86,201.1,525.0,1.982,37,20,0.0,11.0
UEI-IMD-FL-2016-0096,chandrapur,Maharashtra,2016-07-07,1,19.95076,79.29523,0,43.4,130.20000000000002,263.7,20.03,105.1,43.4,3.99,59.6,184.0,1.261,47,28,0.0,336.0
UEI-IMD-FL-2016-0042,chamba,Himachal Pradesh,2016-07-09,1,32.55531,76.12647,0,13.600000000000001,53.300000000000004,103.5,26.07,2.1,5.2,3.22,4.2,946.0,24.685,52,26,0.0,11.0
UEI-IMD-FL-2016-0066,belagavi,Karnataka,2016-07-10,1,15.85212,74.50447,0,23.6,73.9,223.3,15.8,27.9,11.0,6.53,4.8,762.0,1.441,39,23,0.0,855.0
UEI-IMD-FL-2016-0066,chikkamagaluru,Karnataka,2016-07-10,1,13.32231,75.774,0,13.600000000000001,73.3,233.29999999999998,17.110000000000003,8.7,5.8,0.22,-62.7,1042.0,1.351,16,15,0.0,386.0
UEI-IMD-FL-2016-0109,baran,Rajasthan,2016-07-10,1,20.40714,85.83496,0,20.0,64.30000000000001,141.1,16.310000000000002,4.8,6.5,3.27,3.5,27.0,0.541,15,12,0.0,699.0
UEI-IMD-FL-2016-0098,akola,Maharashtra,2016-07-11,1,20.70957,76.9981,0,210.0,252.40000000000003,324.0,12.300000000000002,33.3,1.4,17.07,1137.0,285.0,0.36,44,29,0.0,340.0
UEI-IMD-FL-2016-0098,amravati,Maharashtra,2016-07-11,1,20.93333,77.75,0,204.0,269.2,375.6,10.26,20.8,1.2,9.57,1395.3,342.0,0.721,60,32,0.0,340.0
UEI-IMD-FL-2016-0098,chandrapur,Maharashtra,2016-07-11,1,19.95076,79.29523,0,165.2,227.4,410.3,14.610000000000001,8.7,0.4,16.91,232.9,184.0,1.261,48,29,0.0,11.0
UEI-IMD-FL-2016-0130,dehradun,Uttarakhand,2016-07-15,1,30.32443,78.03392,0,28.8,47.199999999999996,265.09999999999997,21.650000000000002,72.2,116.3,12.0,428.6,660.0,2.072,19,11,0.0,2127.0
UEI-IMD-FL-2016-0123,bijnor,Uttar Pradesh,2016-07-17,1,29.373,78.13636,0,80.80000000000001,90.10000000000001,110.5,24.57,5.3,1.8,1.34,509.1,240.0,0.901,27,17,0.0,263.0
UEI-IMD-FL-2016-0123,bulandshahr,Uttar Pradesh,2016-07-17,1,28.40392,77.85773,0,166.2,184.3,203.7,23.529999999999998,4.2,2.2,1.56,3020.0,209.0,1.171,29,18,0.0,263.0
UEI-IMD-FL-2016-0123,baghpat,Uttar Pradesh,2016-07-17,1,28.94485,77.21865,0,81.6,96.2,149.89999999999998,23.97,3.0,2.4,0.52,940.0,228.0,1.171,24,15,0.0,263.0
UEI-IMD-FL-2016-0123,auraiya,Uttar Pradesh,2016-07-17,1,26.46517,79.50918,0,48.8,81.19999999999999,184.79999999999998,21.51,18.9,4.8,0.09,350.0,145.0,0.631,23,15,0.0,263.0
UEI-IMD-FL-2016-0123,aligarh,Uttar Pradesh,2016-07-17,1,27.88145,78.07464,0,189.7,213.5,236.89999999999998,22.11,3.7,2.5,8.68,498.6,191.0,0.27,27,17,0.0,263.0
UEI-IMD-FL-2016-0123,agra,Uttar Pradesh,2016-07-17,1,20.49255,82.63422,0,29.1,44.7,186.40000000000003,17.04,2.2,9.7,1.3,-33.0,277.0,1.081,30,19,0.0,263.0
UEI-IMD-FL-2016-0123,budaun,Uttar Pradesh,2016-07-17,1,28.03811,79.12668,0,80.8,98.89999999999999,142.5,21.77,13.5,3.0,0.81,224.0,176.0,0.631,28,19,0.0,263.0
UEI-IMD-FL-2016-0123,bareilly,Uttar Pradesh,2016-07-17,1,28.36678,79.43167,0,104.89999999999999,112.3,164.10000000000002,20.919999999999998,15.5,0.7,5.56,324.4,177.0,0.36,35,23,0.0,263.0
UEI-IMD-FL-2016-0123,amroha,Uttar Pradesh,2016-07-17,1,28.90314,78.46984,0,76.9,87.4,108.0,24.22,7.8,2.7,17.37,453.2,218.0,0.45,25,17,0.0,263.0
UEI-IMD-FL-2016-0132,darjeeling,West Bengal,2016-07-19,1,27.03333,88.26667,0,297.8,443.70000000000005,578.6,11.36,63.3,77.6,12.0,137.6,2134.0,52.793,63,32,0.0,1860.0
UEI-IMD-FL-2016-0018,dhubri,Assam,2016-07-20,1,26.01856,89.98564,0,77.0,160.60000000000002,241.1,16.419999999999998,16.3,9.3,49089.79,19.1,34.0,0.901,74,37,0.0,87.0
UEI-IMD-FL-2016-0018,darrang,Assam,2016-07-20,1,26.63333,92.8,0,58.0,112.4,154.5,14.54,7.7,26.1,32135.6,5.4,70.0,0.36,75,38,0.0,323.0
UEI-IMD-FL-2016-0018,chirang,Assam,2016-07-20,1,29.87368,79.81931,0,94.3,203.9,317.3,13.61,3.8,6.9,19.56,18.0,1202.0,33.243,24,16,0.0,336.0
UEI-IMD-FL-2016-0018,bongaigaon,Assam,2016-07-20,1,26.47703,90.55815,0,90.19999999999999,149.1,284.6,13.81,35.4,100.5,5.47,29.6,59.0,0.36,49,28,0.0,323.0
UEI-IMD-FL-2016-0018,barpeta,Assam,2016-07-20,1,26.32293,91.00632,0,25.5,97.90000000000002,339.5999999999999,17.1,8.0,25.0,47.08,-16.0,46.0,0.36,84,35,0.0,17.0
UEI-IMD-FL-2016-0018,dhemaji,Assam,2016-07-20,1,27.48333,94.58333,0,46.699999999999996,117.6,155.2,11.71,25.8,43.2,21.28,91.2,109.0,1.081,120,33,0.0,31.0
UEI-IMD-FL-2016-0133,cooch behar,West Bengal,2016-07-23,1,26.32539,89.44508,0,78.1,215.8,320.79999999999995,11.429999999999998,17.4,32.3,2073.91,27.7,49.0,0.541,27,20,0.0,2195.0
UEI-IMD-FL-2016-0133,darjeeling,West Bengal,2016-07-23,1,27.03333,88.26667,0,221.29999999999998,562.6,752.2,8.559999999999999,49.6,99.2,17.62,73.3,2134.0,52.793,64,33,0.0,11.0
UEI-IMD-FL-2016-0024,araria,Bihar,2016-07-24,1,26.14934,87.51323,0,141.6,218.1,306.7,11.61,15.3,12.3,305.2,201.2,53.0,0.36,36,23,0.0,67.0
UEI-IMD-FL-2016-0024,bhagalpur,Bihar,2016-07-24,1,25.24446,86.97183,0,43.0,98.29999999999998,150.5,17.86,7.5,7.7,16.58,140.6,51.0,1.532,48,32,0.0,67.0
UEI-IMD-FL-2016-0024,darbhanga,Bihar,2016-07-24,1,26.15216,85.89707,0,79.1,140.79999999999998,184.4,13.75,10.6,7.0,1.48,105.6,51.0,0.18,56,34,0.0,366.0
UEI-IMD-FL-2016-0099,akola,Maharashtra,2016-07-27,1,20.70957,76.9981,0,20.2,47.89999999999999,75.1,17.26,2.9,6.6,1.9,31.0,285.0,0.36,45,30,0.0,15.0
UEI-IMD-FL-2016-0099,amravati,Maharashtra,2016-07-27,1,20.93333,77.75,0,32.1,73.9,106.6,17.44,0.6,4.7,3.36,6.3,342.0,0.721,61,33,0.0,15.0
UEI-IMD-FL-2016-0124,ayodhya,Uttar Pradesh,2016-07-29,1,21.63333,86.6,0,81.69999999999999,119.5,186.7,19.240000000000002,13.3,13.2,61.81,99.9,53.0,1.712,43,29,0.0,28.0
UEI-IMD-FL-2016-0124,ballia,Uttar Pradesh,2016-07-29,1,25.42139,86.31445,0,26.200000000000003,64.00000000000001,137.29999999999998,20.409999999999997,15.6,6.1,0.52,-5.5,43.0,0.45,53,32,0.0,28.0
UEI-IMD-FL-2016-0124,deoria,Uttar Pradesh,2016-07-29,1,26.50167,83.77936,0,58.4,112.6,195.79999999999998,19.400000000000002,47.6,14.8,0.86,352.6,77.0,0.09,45,28,0.0,28.0
UEI-IMD-FL-2016-0124,gorakhpur,Uttar Pradesh,2016-07-29,1,19.23351,83.10413,0,17.099999999999998,54.000000000000014,104.00000000000001,18.580000000000002,12.8,9.1,2.87,-9.5,858.0,6.757,56,33,0.0,28.0
UEI-IMD-FL-2016-0124,basti,Uttar Pradesh,2016-07-29,1,20.25185,84.38419,0,26.0,60.099999999999994,135.09999999999997,17.95,21.6,10.0,0.66,57.1,636.0,5.045,46,26,0.0,28.0
UEI-IMD-FL-2016-0124,gonda,Uttar Pradesh,2016-07-29,1,21.64469,84.54816,0,31.1,58.8,137.0,21.11,6.9,13.9,1.53,48.5,321.0,6.937,54,32,0.0,28.0
UEI-IMD-FL-2016-0124,bahraich,Uttar Pradesh,2016-07-29,1,27.57429,81.59474,0,45.2,92.89999999999999,190.6,18.86,11.9,16.9,1.89,28.6,128.0,0.27,56,34,0.0,28.0
UEI-IMD-FL-2016-0124,azamgarh,Uttar Pradesh,2016-07-29,1,26.06832,83.18358,0,34.1,93.49999999999999,242.50000000000003,20.880000000000003,15.3,6.4,187.8,31.1,81.0,0.27,44,31,0.0,28.0
UEI-IMD-FL-2016-0019,chirang,Assam,2016-07-31,1,29.87368,79.81931,0,131.7,307.80000000000007,429.1,14.620000000000001,31.8,6.2,19.65,18.5,1202.0,33.243,25,17,0.0,11.0
UEI-IMD-FL-2016-0019,darrang,Assam,2016-07-31,1,26.63333,92.8,0,12.2,80.10000000000001,206.3,16.740000000000002,0.0,1.4,26362.32,-36.3,70.0,0.36,76,39,0.0,11.0
UEI-IMD-FL-2016-0019,dhemaji,Assam,2016-07-31,1,27.48333,94.58333,0,10.9,103.5,262.3999999999999,18.15,0.2,0.0,22.44,-45.7,109.0,1.081,121,33,0.0,11.0
UEI-IMD-FL-2016-0019,dhubri,Assam,2016-07-31,1,26.01856,89.98564,0,21.200000000000003,56.79999999999999,206.9,16.86,6.9,8.2,39993.5,-33.9,34.0,0.901,75,37,0.0,11.0
UEI-IMD-FL-2016-0019,bongaigaon,Assam,2016-07-31,1,26.47703,90.55815,0,19.6,107.79999999999998,402.3,15.770000000000003,5.6,13.3,4.18,-45.2,59.0,0.36,50,29,0.0,11.0
UEI-IMD-FL-2016-0019,barpeta,Assam,2016-07-31,1,26.32293,91.00632,0,30.1,116.49999999999999,196.7,18.1,10.6,27.4,50.4,0.9,46.0,0.36,85,35,0.0,11.0
UEI-IMD-FL-2016-0044,chamba,Himachal Pradesh,2016-07-31,1,32.55531,76.12647,0,16.8,89.1,111.89999999999999,22.78,4.3,71.9,4.14,29.0,946.0,24.685,53,26,0.0,21.0
UEI-IMD-FL-2016-0045,chamba,Himachal Pradesh,2016-08-04,1,32.55531,76.12647,0,76.60000000000001,99.80000000000001,181.60000000000002,22.419999999999998,8.2,19.6,4.69,15.5,946.0,24.685,54,26,0.0,11.0
UEI-IMD-FL-2016-0045,bilaspur,Himachal Pradesh,2016-08-04,1,31.33027,76.75663,0,10.8,47.5,174.70000000000002,21.27,12.5,21.0,2.18,24.6,506.0,14.054,48,26,0.0,362.0
UEI-IMD-FL-2016-0113,baran,Rajasthan,2016-08-05,1,20.40714,85.83496,0,71.2,134.7,210.2,16.730000000000004,10.5,36.2,21.96,255.3,27.0,0.541,16,13,0.0,25.0
UEI-IMD-FL-2016-0112,barmer,Rajasthan,2016-08-08,1,25.74572,71.39211,0,10.399999999999999,34.4,45.8,29.36,10.3,3.0,0.31,181.8,207.0,3.874,20,13,0.0,383.0
UEI-IMD-FL-2016-0046,bilaspur,Himachal Pradesh,2016-08-09,1,31.33027,76.75663,0,62.0,82.8,222.09999999999997,19.490000000000002,5.4,16.8,4.08,88.0,506.0,14.054,49,27,0.0,11.0
UEI-IMD-FL-2016-0046,chamba,Himachal Pradesh,2016-08-09,1,32.55531,76.12647,0,171.2,252.9,347.4,19.12,9.3,11.2,12.0,165.5,946.0,24.685,55,26,0.0,11.0
UEI-IMD-FL-2016-0125,bahraich,Uttar Pradesh,2016-08-15,1,27.57429,81.59474,0,10.6,79.30000000000001,106.9,24.540000000000003,16.2,27.2,1.45,20.8,128.0,0.27,57,34,0.0,16.0
UEI-IMD-FL-2016-0125,basti,Uttar Pradesh,2016-08-15,1,20.25185,84.38419,0,11.799999999999999,106.8,259.2,16.07,8.4,6.2,2.16,-6.1,636.0,5.045,47,26,0.0,16.0
UEI-IMD-FL-2016-0125,azamgarh,Uttar Pradesh,2016-08-15,1,26.06832,83.18358,0,23.5,59.5,115.6,20.94,16.9,20.7,191.75,0.0,81.0,0.27,45,31,0.0,16.0
UEI-IMD-FL-2016-0125,ballia,Uttar Pradesh,2016-08-15,1,25.42139,86.31445,0,13.7,68.0,94.60000000000001,24.59,5.9,13.6,0.55,31.0,43.0,0.45,54,32,0.0,16.0
UEI-IMD-FL-2016-0125,gorakhpur,Uttar Pradesh,2016-08-15,1,19.23351,83.10413,0,22.0,26.599999999999998,126.89999999999998,23.89,11.7,3.0,1.03,-78.6,858.0,6.757,57,33,0.0,16.0
UEI-IMD-FL-2016-0125,gonda,Uttar Pradesh,2016-08-15,1,21.64469,84.54816,0,16.5,94.6,225.20000000000002,16.91,5.0,11.6,8.46,54.1,321.0,6.937,55,32,0.0,16.0
UEI-IMD-FL-2016-0125,ayodhya,Uttar Pradesh,2016-08-15,1,21.63333,86.6,0,49.900000000000006,153.70000000000002,255.1,18.909999999999997,14.7,41.6,100.62,20.2,53.0,1.712,44,29,0.0,16.0
UEI-IMD-FL-2016-0125,deoria,Uttar Pradesh,2016-08-15,1,26.50167,83.77936,0,17.0,73.6,120.80000000000001,23.32,18.3,13.4,1.12,2.8,77.0,0.09,46,28,0.0,16.0
UEI-IMD-FL-2016-0027,darbhanga,Bihar,2016-08-22,1,26.15216,85.89707,0,4.1,37.9,113.1,29.619999999999997,0.4,0.9,0.77,-23.8,51.0,0.18,57,35,0.0,28.0
UEI-IMD-FL-2016-0027,buxar,Bihar,2016-08-22,1,25.57548,83.98043,0,2.2,77.7,183.39999999999998,25.59,0.1,3.8,1.01,-3.8,68.0,1.441,32,20,0.0,395.0
UEI-IMD-FL-2016-0027,bhojpur,Bihar,2016-08-22,1,21.65118,84.40641,0,1.1,54.5,149.1,19.95,3.0,6.5,12.61,-1.5,279.0,2.703,42,28,0.0,395.0
UEI-IMD-FL-2016-0027,arwal,Bihar,2016-08-22,1,25.24281,84.66571,0,0.7999999999999999,44.50000000000001,141.79999999999998,26.910000000000004,0.3,1.8,6.4,-2.9,78.0,0.18,30,19,0.0,395.0
UEI-IMD-FL-2016-0027,banka,Bihar,2016-08-22,1,20.88149,82.49988,0,0.7999999999999999,33.2,80.3,20.96,0.7,6.0,1.5,-62.6,323.0,0.901,34,22,0.0,395.0
UEI-IMD-FL-2016-0027,bhagalpur,Bihar,2016-08-22,1,25.24446,86.97183,0,19.2,54.099999999999994,114.19999999999999,26.020000000000003,0.6,0.0,42.35,20.2,51.0,1.532,49,32,0.0,28.0
UEI-IMD-FL-2016-0027,begusarai,Bihar,2016-08-22,1,25.41853,86.13389,0,3.4000000000000004,40.80000000000001,108.8,27.61,0.5,1.1,0.59,-10.6,45.0,0.18,42,27,0.0,395.0
UEI-IMD-FL-2016-0027,aurangabad,Bihar,2016-08-22,1,19.87757,75.34226,0,2.3,5.9,14.5,24.430000000000003,4.3,3.5,0.92,-21.4,587.0,0.631,71,38,0.0,395.0
UEI-IMD-FL-2016-0027,gopalganj,Bihar,2016-08-22,1,26.46734,84.44041,0,0.8,53.1,123.69999999999999,29.32,0.0,3.4,0.67,-10.7,73.0,0.45,43,29,0.0,395.0
UEI-IMD-FL-2016-0027,araria,Bihar,2016-08-22,1,26.14934,87.51323,0,42.6,105.2,194.2,27.429999999999996,0.4,0.7,102.51,-17.4,53.0,0.36,37,23,0.0,28.0
UEI-IMD-FL-2016-0048,chamba,Himachal Pradesh,2016-08-24,1,32.55531,76.12647,0,17.4,45.1,82.99999999999999,26.57,6.8,1.8,7.63,-7.5,946.0,24.685,56,26,0.0,14.0
UEI-IMD-FL-2016-0048,bilaspur,Himachal Pradesh,2016-08-24,1,31.33027,76.75663,0,21.2,31.6,81.80000000000001,23.319999999999997,5.4,5.3,4.16,-8.2,506.0,14.054,50,27,0.0,14.0
UEI-IMD-FL-2016-0028,bhagalpur,Bihar,2016-08-27,1,25.24446,86.97183,0,9.700000000000001,33.900000000000006,75.6,27.85,0.1,2.8,33.91,-18.6,51.0,1.532,50,32,0.0,11.0
UEI-IMD-FL-2016-0021,dhemaji,Assam,2016-08-31,1,27.48333,94.58333,0,15.5,16.200000000000003,28.299999999999997,27.22,30.6,17.6,9.5,-3.0,109.0,1.081,122,33,0.0,30.0
UEI-IMD-FL-2016-0030,bhojpur,Bihar,2016-08-31,1,21.65118,84.40641,0,5.6,47.1,102.39999999999999,26.689999999999998,10.1,18.4,11.94,-9.3,279.0,2.703,43,29,0.0,11.0
